timestamp,atlantsolia_bensin95,atlantsolia_diesel,atlantsolia_bensin95_discount,atlantsolia_diesel_discount,costco_bensin95,costco_diesel,costco_bensin95_discount,costco_diesel_discount,n1_bensin95,n1_diesel,n1_bensin95_discount,n1_diesel_discount,ob_bensin95,ob_diesel,ob_bensin95_discount,ob_diesel_discount,olis_bensin95,olis_diesel,olis_bensin95_discount,olis_diesel_discount,orkan_bensin95,orkan_diesel,orkan_bensin95_discount,orkan_diesel_discount
2026-04-05T22:28:40Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-05T23:01:18Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-05T23:49:32Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T02:22:09Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T05:09:41Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T07:02:13Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T08:46:10Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T10:07:35Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T11:12:26Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T11:58:59Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T13:39:31Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T14:33:49Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T15:31:41Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T16:28:55Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T17:26:39Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T18:11:50Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T19:20:10Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T20:04:18Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T20:55:29Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T21:36:40Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T22:05:05Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T22:56:11Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-06T23:36:37Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T00:05:27Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T03:30:27Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T05:29:27Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T06:54:32Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T08:11:40Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T09:20:20Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T10:33:30Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T11:37:51Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T12:43:28Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T14:17:21Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T15:54:18Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T16:55:52Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T17:57:57Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T19:12:49Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T20:02:14Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T21:03:25Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T21:57:44Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T22:43:05Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-07T23:24:10Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T00:01:43Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T03:32:11Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T05:30:04Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T06:56:44Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T08:16:09Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T09:43:37Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T10:44:03Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T11:41:00Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T12:43:15Z,215.2,254.4,204.2,243.4,209.1,247.3,,,215.7,254.7,221.7,255.7,215.2,254.4,223.0,255.5,237.3,267.9,227.3,257.9,215.1,254.3,203.1,242.3
2026-04-08T14:19:37Z,216.6,257.3,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T15:54:55Z,216.6,257.3,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T16:59:18Z,216.6,257.3,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T18:12:06Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T19:40:55Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T20:24:09Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T21:09:37Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T21:59:42Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T22:53:42Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-08T23:36:07Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T00:03:44Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T03:28:12Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T05:28:43Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T06:59:01Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T08:23:14Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T09:48:20Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T10:56:40Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T11:55:56Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T13:27:34Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T15:07:35Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T16:42:39Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T17:45:57Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T19:03:04Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T20:07:59Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T21:03:01Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T21:57:51Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T22:49:29Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-09T23:35:45Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T01:02:52Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T04:18:06Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T06:14:32Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T08:01:04Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T09:38:24Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T10:37:10Z,215.7,254.7,224.0,258.2,211.1,250.3,,,215.7,254.7,221.7,255.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,253.6
2026-04-10T11:33:02Z,215.7,254.7,224.0,258.2,211.1,250.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,257.1
2026-04-10T12:35:08Z,215.7,254.7,224.0,258.2,211.1,250.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,257.1
2026-04-10T14:03:31Z,215.7,254.7,224.0,258.2,211.1,250.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,254.6,222.9,257.1
2026-04-10T15:06:38Z,217.1,261.3,225.4,264.8,211.1,250.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.2,222.9,260.4
2026-04-10T16:06:56Z,217.1,261.3,225.4,264.8,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.2,222.9,260.4
2026-04-10T17:06:58Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,215.6,257.9,222.9,260.4
2026-04-10T18:00:13Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T19:11:41Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T19:54:41Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T20:33:41Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T21:20:19Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T22:02:26Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T22:56:13Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-10T23:35:56Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T00:04:57Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T03:19:30Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T05:11:57Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T06:14:07Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T07:18:56Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T08:03:07Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T09:01:31Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T09:56:53Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T10:36:58Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T11:06:53Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T11:45:05Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T12:03:14Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T13:30:37Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T14:21:20Z,217.1,263.9,224.0,261.5,211.6,250.6,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T15:01:47Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T15:47:41Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T16:34:34Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T17:17:20Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T17:56:36Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T18:49:21Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T19:33:26Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T20:00:48Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T20:50:42Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T21:30:11Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T22:01:27Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T22:51:26Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-11T23:31:26Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-12T00:03:57Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-12T03:45:27Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-12T05:52:56Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-12T07:11:22Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
2026-04-12T08:08:37Z,217.1,263.9,224.0,261.5,213.0,257.3,,,217.7,261.7,223.7,262.7,217.2,261.4,225.0,262.5,239.3,274.9,229.3,264.9,217.0,261.3,222.9,260.4
